"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YLR420W",110.886080011304,0.338928261675815,0.435782931463738,0.777745609579978,0.436718998286329,0.930618252060059
"YDR461W",36.4118346701074,0.478454488313734,0.615805099382108,0.776957658833631,0.437183751452302,0.930818835043746
"YIL093C",33.3533750371117,-0.42811281780429,0.551228184962925,-0.77665262677576,0.437363743453071,0.930818835043746
"YNR060W",16.4362344995654,-0.539818302264626,0.695095727219191,-0.776610013737575,0.437388891765917,0.930818835043746
"YOR222W",58.2235034761503,-0.391139437019327,0.504250324350157,-0.775685047943996,0.437934970351638,0.931572195704143
"YPL246C",70.8742447029947,0.35855537716966,0.462571295715088,0.775135380191219,0.438259667258243,0.9318541807113
"YAL007C",89.8763747980307,0.354293177903465,0.461227773706115,0.768152305869624,0.442396704883018,0.932528234804683
"YBL007C",360.560908799114,-0.290584517393761,0.378565988806783,-0.767592773745116,0.442729156875403,0.932528234804683
"YBR278W",22.2926520351251,-0.480499887206755,0.622980961488701,-0.771291446946522,0.440534200887287,0.932528234804683
"YCL018W",697.963674356667,-0.445698355989779,0.578938741977684,-0.769854085886964,0.441386452268765,0.932528234804683
"YCR028C-A",65.5253307084544,-0.358998199753268,0.464669568022673,-0.772588145337185,0.439766162505593,0.932528234804683
"YCR068W",49.9947069598469,-0.386586499059274,0.50188753673959,-0.770265190426235,0.441142600567958,0.932528234804683
"YCR076C",33.104424192503,-0.42607619240673,0.555630356896601,-0.766833897965046,0.443180279224846,0.932528234804683
"YER068W",78.5475141870885,0.358593177178785,0.465319664004714,0.770638348039277,0.440921324396469,0.932528234804683
"YGL257C",44.7419373309907,0.389745923544517,0.504240206501224,0.772937021918285,0.439559653119661,0.932528234804683
"YGL222C",35.3175172881519,0.41938803518793,0.542084464361682,0.773658097141318,0.439133005876131,0.932528234804683
"YGR062C",22.9198476362135,-0.473796055347759,0.61557225070598,-0.769683907623154,0.441487418184404,0.932528234804683
"YHR146W",177.365101434996,-0.314500655790733,0.407748608834682,-0.771310187150742,0.440523095533152,0.932528234804683
"YIL156W",47.9861109100087,-0.389600756200881,0.504380895029023,-0.77243361126607,0.439857653149572,0.932528234804683
"YKL060C",6637.62308582238,-0.342222421182355,0.444249642120586,-0.77033809087338,0.441099366832186,0.932528234804683
"YKL045W",44.99383677262,-0.413366752033369,0.537091528017069,-0.769639308144574,0.441513881020043,0.932528234804683
"YLR454W",158.186813734615,-0.322864053895249,0.421045320967228,-0.766815441989863,0.443191253860782,0.932528234804683
"YML009C",20.222088600494,-0.528556577217512,0.688514664829085,-0.767676571346115,0.442679358541318,0.932528234804683
"YMR104C",202.768528718482,0.304503769822701,0.396806695710665,0.767385664390938,0.442852249329305,0.932528234804683
"YMR157C",23.7978139830204,-0.471826753305078,0.610152499488289,-0.773293158187143,0.439348903960043,0.932528234804683
"YNL177C",72.4673458396528,-0.369966701363444,0.48030376908036,-0.770276489963468,0.441135899198945,0.932528234804683
"YNL101W",95.6250244451046,-0.350032684406257,0.456266878970006,-0.767166543397657,0.442982502027342,0.932528234804683
"YPL167C",25.9051102929691,0.471334006799652,0.611161323558795,0.771210462165819,0.440582193921233,0.932528234804683
"YPR065W",67.6253727356735,0.353888446005684,0.460437786734579,0.768591232521243,0.442136011907797,0.932528234804683
"YPR147C",42.2309871834686,-0.399692836681021,0.519845224123954,-0.768868921234365,0.441971128858601,0.932528234804683
"YGR117C",48.787746728143,0.391704473635449,0.511257358784148,0.766159091708694,0.443581646065323,0.932944919087951
"YBR080C",148.485133210116,-0.311161392136011,0.407876094816894,-0.762882149971794,0.445533682516852,0.933361458513625
"YCL032W",55.6234990082747,-0.381728311658079,0.501058203210011,-0.761844251251752,0.446152966094807,0.933361458513625
"YCR027C",19.0905236614073,0.499673040141608,0.657369603929477,0.760109742152321,0.447188989808657,0.933361458513625
"YGL232W",48.0735458731691,0.38728861180227,0.508786270098381,0.761200988633955,0.44653702784845,0.933361458513625
"YGL191W",233.122114995894,-0.299381357005948,0.391377745114531,-0.764942209267261,0.444305958047292,0.933361458513625
"YGR038C-B",245.556634178452,-0.388940109675642,0.511967912265741,-0.759696262905162,0.447436163101892,0.933361458513625
"YGR161C-D",168.719156171576,-0.387265499057584,0.507311353289961,-0.763368484750305,0.445243669516821,0.933361458513625
"YHR054C",25.6637732581197,0.452601742635567,0.594547338647399,0.761254341269512,0.446505166352854,0.933361458513625
"YIL008W",25.4281905980882,0.468240091819398,0.614275674214558,0.762263770933323,0.445902592062774,0.933361458513625
"YJL085W",38.0379172844376,0.421270503636254,0.553707340890178,0.760817985470431,0.446765790308787,0.933361458513625
"YJR001W",172.791357540393,-0.332361659814891,0.437263176372561,-0.760095241890913,0.447197656589518,0.933361458513625
"YKL075C",44.5608691808727,0.384456207766477,0.506038915411289,0.759736447253282,0.447412137938715,0.933361458513625
"YLR452C",59.4490852221736,0.364000983005042,0.478087308630039,0.761369265475981,0.44643653951689,0.933361458513625
"YNL316C",21.9137297101847,-0.477129504005621,0.625816013892191,-0.76241178463646,0.445814274934984,0.933361458513625
"YNL161W",98.2942816823082,0.329001178077041,0.431772927873792,0.761977319182941,0.446073540999241,0.933361458513625
"YNL116W",38.5954089887476,-0.41019275270996,0.538001020184091,-0.762438615022705,0.445798266790628,0.933361458513625
"YOR261C",238.983992234783,-0.301570143182527,0.39417628277791,-0.765064151138796,0.444233345467471,0.933361458513625
"YPL057C",169.351563035851,0.31100070674175,0.407178152382604,0.763795171528553,0.444989314691134,0.933361458513625
"YPR086W",117.60768505207,0.323602516131508,0.425198297574558,0.761062586509451,0.446619685817721,0.933361458513625
"YHR200W",151.299422832194,-0.314463545810011,0.41440629459545,-0.758829076467083,0.447954809701237,0.934041628138865
"YJL116C",25.2166248755483,0.470879969257006,0.621163715920964,0.758060970381792,0.448414483481993,0.93459830033849
"YMR292W",23.9460733477355,0.458315099812959,0.605095014070996,0.757426667143525,0.448794284670119,0.934988093062748
"YBL010C",19.3757134671064,-0.499541415747617,0.661178373591708,-0.755531995146736,0.449929842294091,0.935974042576307
"YDR407C",73.2387670718826,0.34181212484629,0.452660053098473,0.755118819313909,0.450177692277269,0.935974042576307
"YHR027C",557.343284606288,-0.294129208961951,0.389251682944354,-0.755627327638296,0.449872666591562,0.935974042576307
"YMR108W",555.989485969836,-0.439013417577426,0.581196925650745,-0.755360873744952,0.450032482758582,0.935974042576307
"YPL001W",23.3610450035845,0.462201742979708,0.612165414735605,0.755027533169828,0.450232462130005,0.935974042576307
"YAR014C",117.966685848107,0.315875290453094,0.426427909241184,0.740747225047219,0.458846719557913,0.936168679696887
"YBL080C",35.6496713483685,-0.404694813688686,0.545871175740961,-0.741374213685779,0.458466575011676,0.936168679696887
"YBL001C",75.9925307198054,-0.358976501491347,0.486463512213926,-0.737930990666951,0.46055638551686,0.936168679696887
"YBR212W",198.265962583853,-0.299801240469135,0.400067927302359,-0.749375843474086,0.453630706515895,0.936168679696887
"YCL028W",129.406662780785,-0.318204474794955,0.425138412954969,-0.748472650549832,0.454175115649093,0.936168679696887
"YCR037C",62.8511953294613,0.349066601829183,0.470037475126159,0.742635683964332,0.457702278244147,0.936168679696887
"YDL089W",40.3577736256397,-0.389527974246449,0.52362494305373,-0.743906453299874,0.456933070986822,0.936168679696887
"YDL077C",60.1966971916765,0.373816698634939,0.497259272815942,0.751754103081966,0.452198947716917,0.936168679696887
"YDR002W",232.417201276654,0.296359887634888,0.396558746264262,0.747329091658459,0.454864936053308,0.936168679696887
"YDR207C",39.9923421875025,0.401946700422333,0.544100825550271,0.738735692995554,0.460067507499965,0.936168679696887
"YDR405W",64.7862652548281,-0.345108321120372,0.46764915012202,-0.737964178979744,0.460536216993935,0.936168679696887
"YEL043W",90.6754871742963,0.333575046029203,0.446722029425981,0.746717251571032,0.455234253950926,0.936168679696887
"YEL011W",1076.46147500289,-0.282166834009805,0.380024333796569,-0.742496753275943,0.457786418196894,0.936168679696887
"YER022W",58.2558105658887,0.358373167651367,0.485313374546925,0.738436619402739,0.460249168727163,0.936168679696887
"YER170W",16.7856801836848,-0.5100360961753,0.684989924052736,-0.744589195060968,0.456520101825671,0.936168679696887
"YER176W",78.3202560808415,0.383970853714319,0.517312121686977,0.742242135100514,0.457940643959841,0.936168679696887
"YFL034C-B",25.8724981479489,0.439622157269915,0.591443933695543,0.743303180950738,0.457298146176049,0.936168679696887
"YFR052W",117.151838301358,-0.325755157053965,0.437572679911695,-0.744459542400373,0.456598508527982,0.936168679696887
"YGL226C-A",30.7926340896886,0.421109838792387,0.559634035830487,0.752473602087957,0.451766298983667,0.936168679696887
"YGL142C",42.289314766042,-0.378670260446074,0.512529792403738,-0.738825851800986,0.460012751729894,0.936168679696887
"YGL054C",79.6327684195868,0.333553454400788,0.448063064338686,0.744434167750676,0.456613854587306,0.936168679696887
"YGR234W",1098.96744333725,0.374488789927931,0.506970232480921,0.738680036686423,0.460101310833923,0.936168679696887
"YGR287C",137.838684949757,-0.312346788839047,0.4218771800116,-0.740373747711262,0.459073243592056,0.936168679696887
"YHR078W",63.5940738557473,0.349128628519134,0.466085713340381,0.749065286762323,0.453817856331538,0.936168679696887
"YHR102W",66.0137986868027,-0.344801737032619,0.464963893280241,-0.741566693706262,0.45834990940403,0.936168679696887
"YJL183W",81.5330130180585,0.334465482654684,0.44946736830565,0.744137408496446,0.456793349918369,0.936168679696887
"YJL029C",78.3836149586471,0.332327256693743,0.447006329475667,0.74345089717982,0.457208739353152,0.936168679696887
"YKL034W",66.9730159126772,-0.34975419167226,0.468974498891625,-0.74578509598895,0.455797244565967,0.936168679696887
"YKR028W",122.266905793197,0.312221810921166,0.421240176564004,0.74119665761209,0.458574209709405,0.936168679696887
"YLR001C",87.1784035334233,-0.331807584693391,0.442216484652388,-0.750328393918228,0.453056945709325,0.936168679696887
"YLR215C",18.3504859678319,0.517821011967717,0.701651296567511,0.738003356511854,0.460512409460807,0.936168679696887
"YML099C",46.9685310466471,0.377634053466741,0.50541154417514,0.747181297734426,0.454954131713178,0.936168679696887
"YMR050C",200.286468976913,-0.3535906970411,0.476287625535111,-0.742389006314912,0.457851678468754,0.936168679696887
"YMR134W",51.7594944775639,0.367189339681896,0.491330078715206,0.747337392088981,0.454859926921823,0.936168679696887
"YMR255W",63.8206160856752,-0.354820418795844,0.479241039657085,-0.740379870325236,0.459069529557144,0.936168679696887
"YMR301C",72.7862076776337,0.33836655817737,0.454698747268946,0.744155466030417,0.456782426655977,0.936168679696887
"YNL216W",69.6389241908207,0.352990251747617,0.472305325329098,0.747377242680159,0.454835878378943,0.936168679696887
"YNL172W",41.0887605053181,-0.390962209622497,0.520545561903032,-0.751062420344534,0.452615090666216,0.936168679696887
"YNL167C",75.7692557789182,-0.337586058844442,0.457436962569607,-0.737994710676825,0.460517663331427,0.936168679696887
"YNR008W",72.7343120383387,0.337935955118409,0.455929746459475,0.741201813969482,0.458571083719845,0.936168679696887
"YOL013C",62.4362534031665,-0.353717333476758,0.469625688242103,-0.753189917699751,0.451335797109566,0.936168679696887
"YOL007C",22.6221009510064,0.505783349255265,0.672448766303327,0.752151501497613,0.451959955382135,0.936168679696887
"YPL254W",18.8274056627127,0.519704224013937,0.702606866148672,0.739679967636364,0.459494206101522,0.936168679696887
"YPL174C",19.6355350267217,-0.48517789580564,0.647449325397591,-0.749368138591694,0.453635349158178,0.936168679696887
"YPL150W",66.630801141345,-0.349804915106797,0.469084928900344,-0.745717659117359,0.455837989357374,0.936168679696887
"YPL105C",194.578122742548,0.29798542939375,0.396700289448571,0.751160100760102,0.452556309255038,0.936168679696887
"YPL002C",24.304088917674,-0.45181890911242,0.605031498264789,-0.746769235003834,0.455202869236287,0.936168679696887
"YPR002W",42.9174184021274,-0.484132550727251,0.648117352928461,-0.746982855095209,0.455073910059328,0.936168679696887
"YPR063C",64.0615389997547,0.389594281049954,0.525494673751841,0.741385784690057,0.458459561147173,0.936168679696887
"YPR105C",61.4712714186809,0.357473204456783,0.475725475428948,0.751427499514209,0.45239541803827,0.936168679696887
"YPR111W",38.5659323479266,-0.395002019879764,0.527304257817561,-0.749096966359844,0.453798763360809,0.936168679696887
"YPR115W",159.275458608969,-0.306302558769229,0.406825607965972,-0.752908747068963,0.451504751484804,0.936168679696887
"YPR159W",176.93718923143,0.300456757800658,0.400596760027402,0.750022935233192,0.453240891558083,0.936168679696887
"YKR099W",21.8102460892323,0.48981804007802,0.664491609975473,0.737132016002579,0.461042071122266,0.936394655812017
"YLR194C",74.5486365194779,0.414505889267252,0.5623370484899,0.737112894091482,0.461053698573009,0.936394655812017
"YBL098W",88.077819819282,-0.428531576065456,0.583782395557895,-0.734060463841031,0.462911888144078,0.936401216350991
"YBL036C",57.4795209250736,0.352562496150586,0.480235003209969,0.734145769871002,0.462859900810833,0.936401216350991
"YCR009C",136.776111211656,-0.303267673382178,0.413174098231059,-0.733994881771564,0.462951857484164,0.936401216350991
"YDL181W",101.997618568116,-0.317985259324275,0.433157645256363,-0.73410976998011,0.462881839523188,0.936401216350991
"YIL039W",98.7305593498729,0.320709967948591,0.437597994591675,0.732887197638663,0.463627232079116,0.936401216350991
"YIR039C",37.4523833410883,-0.388678623321571,0.529440833986562,-0.734130422836702,0.462869253384139,0.936401216350991
"YJL208C",26.5231336791123,0.456426424429195,0.622963470567069,0.732669644359276,0.463759942613418,0.936401216350991
"YLR168C",113.289606859454,-0.317043688401389,0.431342327598943,-0.735016408350659,0.462329501164688,0.936401216350991
"YLR426W",21.1639279287491,0.465741755197312,0.635562801365748,0.732802099488027,0.463679140618472,0.936401216350991
"YML103C",121.708735219249,0.310647931331722,0.423973682408621,0.732705694294305,0.463737950187923,0.936401216350991
"YNL026W",55.7472118157684,-0.368632228256301,0.502589316231638,-0.733466105129865,0.463274193503179,0.936401216350991
"YOR069W",76.8998997692768,0.337648558198583,0.46013074317685,0.733810038136939,0.463064521771218,0.936401216350991
"YOR346W",61.0038673018855,0.353074889729948,0.481554158526862,0.733198713951617,0.463437239623545,0.936401216350991
"YPR134W",24.4187509112707,-0.445000549513044,0.607166385169868,-0.732913679647376,0.463611079128934,0.936401216350991
"YAR027W",94.5914230498048,-0.325240633860644,0.444352101715835,-0.731943502922007,0.46420305214597,0.936905868875554
"YIL014W",51.282574782683,0.364212373995352,0.497902471148921,0.731493405033568,0.464477831323546,0.937070499966388
"YER057C",82.2731733414421,-0.341702885701489,0.467435810477627,-0.731015634750654,0.464769603153864,0.93726926207744
"YAL020C",45.1989354969679,0.378076851917328,0.517898611288026,0.730020980317058,0.465377360380073,0.937325663556211
"YBR263W",195.68893147772,0.29842961072667,0.408784852461713,0.730040775555941,0.465365260717638,0.937325663556211
"YCL034W",143.50527819279,-0.306214041865684,0.419110120661751,-0.730629079971128,0.465005744742202,0.937325663556211
"YKR071C",124.878450040096,0.337527947091094,0.462999685942394,0.729002540042951,0.466000108737129,0.938190339300572
"YDL022W",631.138094042782,-0.27728432899695,0.382329935028862,-0.725248806311799,0.46829940592246,0.938759547780412
"YDR098C",80.8214310337031,0.324271622545918,0.446684801885951,0.725951769965776,0.467868337884779,0.938759547780412
"YDR108W",36.9845144601043,-0.397411797230511,0.549367472656774,-0.723398848695215,0.469434878355507,0.938759547780412
"YDR490C",89.8796809703141,-0.321408911429749,0.441929035198754,-0.727286251479715,0.46705061857529,0.938759547780412
"YDR527W",31.5363115854836,0.406492650764431,0.559803835619489,0.726134093587622,0.467756570171685,0.938759547780412
"YEL070W",22.6774896697633,-0.533191969553819,0.734420171049181,-0.726003983240424,0.467836328681152,0.938759547780412
"YGL186C",98.2077572840827,-0.331191719420547,0.457683863220384,-0.723625511046412,0.469295675093775,0.938759547780412
"YHR191C",20.4347479640312,-0.473687583276744,0.65513386031083,-0.723039384732766,0.469655687698546,0.938759547780412
"YIL085C",72.5111980323316,0.334908812016384,0.46217412630601,0.724637734901321,0.468674302837246,0.938759547780412
"YKL048C",18.5585203030513,-0.566902155242847,0.78223729933257,-0.724718900168205,0.468624497770378,0.938759547780412
"YKR019C",24.6569524419209,-0.472068897356728,0.652324243677586,-0.723672164467415,0.469267026020818,0.938759547780412
"YNL107W",20.5662089684816,0.461389757389053,0.637351896525423,0.723916818800349,0.469116803789257,0.938759547780412
"YOL042W",36.2038568803951,0.404325240099315,0.556341251159843,0.726757613706319,0.467374452775014,0.938759547780412
"YOR093C",55.759323545119,0.352309225343717,0.486491957755845,0.724183040905539,0.46895336877618,0.938759547780412
"YOR198C",217.93453486396,0.315845181871359,0.43605267393185,0.724328047397139,0.468864361856904,0.938759547780412
"YPL066W",44.2778296532745,0.375765377506328,0.517680930211651,0.725862892714047,0.467922826628553,0.938759547780412
"YPL026C",38.4884835071364,0.381448929703772,0.527695239112204,0.722858387628289,0.469766891229497,0.938759547780412
"YPR084W",40.8568176475061,-0.390514661484336,0.536593221080913,-0.727766669690093,0.466756430797451,0.938759547780412
"YJR110W",39.542058300732,0.377822615070755,0.523273730255309,0.722036275137322,0.470272175304865,0.938811279722571
"YMR010W",45.4011070424705,0.362878585924248,0.502691389285253,0.721871497421516,0.470373486541412,0.938811279722571
"YPL028W",393.139024885846,0.304044730990694,0.421077368040472,0.722063815506396,0.470255243675921,0.938811279722571
"YPR166C",16.0663629885219,-0.513082118173864,0.711812139136785,-0.720811138169236,0.471025721604679,0.93972634709284
"YPR138C",69.6181685650765,-0.370994288218727,0.515148658493155,-0.720169376552218,0.471420716347425,0.94012766212377
"YMR289W",39.4376400218954,-0.380024258562528,0.528351893501806,-0.719263549987123,0.471978549883589,0.940466707861712
"YNL123W",83.8891226076781,0.330873122902455,0.459844506250393,0.719532621147134,0.471812810309922,0.940466707861712
"YDL058W",96.6800783790255,0.315211425682757,0.438698528917602,0.71851489099012,0.472439869623955,0.940613040917973
"YNL007C",558.215982833059,-0.271254482085297,0.377470966362334,-0.718610187955276,0.472381134345003,0.940613040917973
"YBR112C",193.135371450254,0.288795446527572,0.404212611165723,0.714464216479306,0.474940175531685,0.941373293892474
"YBR272C",57.0691028154639,-0.351336869121411,0.494563017666048,-0.710398587382145,0.477456998923246,0.941373293892474
"YDR240C",19.7195391636055,0.46364263908414,0.653783331643114,0.709168644478738,0.478219828962082,0.941373293892474
"YDR341C",363.313301338363,-0.458205332614837,0.638756645331507,-0.717339437426963,0.473164678699571,0.941373293892474
"YDR477W",165.128974937982,-0.288546358302113,0.406004531539113,-0.710697383618527,0.47727178133566,0.941373293892474
"YER035W",35.6448373441079,-0.45226447349771,0.63867533282036,-0.708128919744766,0.478865201904479,0.941373293892474
"YER120W",191.340794504571,-0.28574385899226,0.398990376421077,-0.716167295951766,0.473888054307765,0.941373293892474
"YGL187C",194.84208384828,-0.284627359928405,0.398777639108404,-0.713749548657696,0.475382061636138,0.941373293892474
"YGL058W",27.8167299044677,0.407459201056861,0.575864476308215,0.707560924176161,0.479217966173534,0.941373293892474
"YIR023W",44.0699037329542,0.37208607979197,0.520000388365073,0.715549619033634,0.474269491997828,0.941373293892474
"YJL099W",27.1997274499254,0.43393563413167,0.608076651981426,0.713619956822359,0.475462213687027,0.941373293892474
"YJL072C",18.7320271633909,0.463734303467604,0.655411790714163,0.707546476944365,0.479226940746499,0.941373293892474
"YKL116C",35.8351672358326,0.379754342762229,0.535552823503917,0.709088489679956,0.478269565345931,0.941373293892474
"YKL064W",166.469350462443,-0.285738611512533,0.403025185472598,-0.708984504721382,0.47833409265493,0.941373293892474
"YKR051W",33.7654027707103,0.387834226082278,0.543954724373874,0.712989902842924,0.475852005262781,0.941373293892474
"YLL038C",21.4245484578733,0.447445216334738,0.630412587712574,0.709765675774772,0.477849457538915,0.941373293892474
"YLR089C",527.568455617841,0.336690843968923,0.470336069371609,0.71585163438296,0.474082965596036,0.941373293892474
"YLR130C",75.9444832805018,0.320433074943555,0.450964091437859,0.710551196929855,0.47736239451777,0.941373293892474
"YLR271W",28.8876307262908,-0.405976103212685,0.57005267609951,-0.712172962664623,0.47635767732233,0.941373293892474
"YLR289W",27.9218601560896,-0.413649526574796,0.580651883876766,-0.712388158999906,0.476224445898288,0.941373293892474
"YLR292C",37.1489069521838,0.386106741431843,0.53838994093781,0.717150734204453,0.473281093993723,0.941373293892474
"YLR357W",43.9719063630137,0.361809953983828,0.510675411439795,0.708492999425492,0.478639158014549,0.941373293892474
"YML129C",23.4503614704509,-0.432735249475545,0.610997982256374,-0.708243336381378,0.47879415847702,0.941373293892474
"YML091C",452.883570873538,-0.272702691488003,0.383215069084625,-0.711617870715262,0.476701437712138,0.941373293892474
"YMR237W",136.057766256443,-0.29262143847286,0.412218624186897,-0.709869523848072,0.477785050873238,0.941373293892474
"YMR247C",85.2120740728063,0.318129402306787,0.446093099320265,0.713145759913205,0.475755565831911,0.941373293892474
"YMR272C",142.536855648824,0.290743607887421,0.409274414638269,0.710387938968503,0.477463600379573,0.941373293892474
"YNL045W",134.153760454703,-0.295374738553832,0.41704244581114,-0.708260613567363,0.478783431249694,0.941373293892474
"YOL027C",106.603822177303,-0.313042907090869,0.439679234094778,-0.711980195597296,0.476477039773751,0.941373293892474
"YOR241W",73.9366862001724,0.330998002953463,0.464675781687607,0.712320323110764,0.476266441956347,0.941373293892474
"YOR335C",320.553089784941,0.300830452701656,0.4203869460039,0.715603696930363,0.474236090217236,0.941373293892474
"YPL063W",156.117864478095,0.304261980590013,0.42983110472783,0.70786403599775,0.479029695260224,0.941373293892474
"YPL014W",44.4229892192931,0.373225340242849,0.524465451353617,0.711629983022857,0.476693935286153,0.941373293892474
"YPL117C",170.120709989362,0.293051325528263,0.41523068978352,0.705755457721693,0.480340226344743,0.943178177235628
"YLR256W",146.643389537076,0.293674552402446,0.417192011577692,0.703931389510214,0.481475502283559,0.945024761665422
"YJR126C",123.405675022184,-0.296823424500987,0.422173846482043,-0.703083402665524,0.482003774877234,0.945678927247
"YAL026C",90.8389579946407,0.307120014424312,0.438624115104296,0.70018953324371,0.483808947296739,0.947307897656747
"YHR190W",374.816590937045,-0.265639339159133,0.379060757797348,-0.70078301088911,0.483438442022969,0.947307897656747
"YKL130C",29.4716634605502,0.396947309837817,0.566865069313288,0.70025007947427,0.483771141517783,0.947307897656747
"YKR058W",149.461564868792,-0.286421374494742,0.409064228605571,-0.700186803111831,0.483810652060982,0.947307897656747
"YML011C",17.170357534032,0.486265215384091,0.693441497137465,0.701234664195032,0.483156580242358,0.947307897656747
"YBR108W",97.3213294663559,-0.305182784980419,0.436548256922946,-0.699081442064459,0.48450113548646,0.947962945770137
"YER033C",49.7208915165859,-0.35338268898204,0.505536211083331,-0.699025472823725,0.484536111868901,0.947962945770137
"YCR032W",65.1079536381925,-0.345436756899049,0.494622331464642,-0.698384878572235,0.484936530445245,0.947981528681757
"YGR040W",30.5774772565811,0.398672069495037,0.570610738636361,0.698676071971198,0.484754490911699,0.947981528681757
"YGL086W",63.3151297367372,0.329386685774113,0.471877055809928,0.69803496847024,0.485155325696372,0.94802712716656
"YML038C",34.6774578005068,0.378172352825102,0.542521814555737,0.697063864860037,0.485762826926474,0.948449964007004
"YNL012W",22.8778017803244,-0.474592150807744,0.680581059510298,-0.697333762343063,0.485593943659659,0.948449964007004
"YLR351C",96.7025071107038,-0.300746735968877,0.43169214428282,-0.696669466775945,0.486009671241409,0.948550062583836
"YCL045C",169.033845482286,0.286674931438224,0.41294104772717,0.694227258384905,0.487539700739153,0.949732487317389
"YDR293C",421.798662137531,-0.263914415084723,0.379881607524715,-0.694728067527071,0.487225734926048,0.949732487317389
"YER034W",19.791565307747,-0.458347547396748,0.659991324137147,-0.694475109950843,0.487384304706906,0.949732487317389
"YGR124W",378.333937637914,-0.422275404273041,0.607857088614676,-0.694695204156323,0.487246334187129,0.949732487317389
"YLR373C",59.0805396980127,-0.346135689045362,0.498878646261235,-0.693827430056225,0.487790438331467,0.949732487317389
"YML069W",140.909551561763,-0.293825718530189,0.423320121175298,-0.694098163145226,0.487620650452299,0.949732487317389
"YPR104C",39.6451720108614,0.374571991773308,0.540136344350864,0.693476740994848,0.488010417312857,0.949779503999742
"YBL005W-B",130.897834025562,-0.361873312630314,0.522676648683726,-0.692346431664072,0.488719797777954,0.950016440570371
"YLL031C",82.0928159353494,-0.3176652996485,0.458675679624433,-0.692570619633914,0.488579053573157,0.950016440570371
"YMR283C",19.4872529426531,0.456892351819263,0.659666804741138,0.692610797656484,0.488553832299116,0.950016440570371
"YBL030C",1122.61318306592,-0.251291160343071,0.364117813227836,-0.69013695901176,0.49010806292038,0.952080362020211
"YEL017W",54.1905703011148,-0.348919512978754,0.506163977303425,-0.689340863088704,0.490608788615162,0.952080362020211
"YGL167C",114.409897418975,0.290600990229481,0.421557263325722,0.689351164150016,0.490602307733151,0.952080362020211
"YOR291W",108.030406588497,0.29218160552687,0.424007324351402,0.689095656481445,0.490763073206294,0.952080362020211
"YOR323C",196.149449851799,-0.348755676839667,0.506048126454718,-0.689174919553572,0.49071319783739,0.952080362020211
"YDR028C",223.620111725067,-0.274883819911526,0.400548217324699,-0.686268988406693,0.4925435009535,0.953246600009767
"YGL201C",74.3879299913318,0.313589031868291,0.456618554953172,0.686763664040002,0.492231670827867,0.953246600009767
"YLR033W",55.2759719069598,0.331423924711866,0.482873905111834,0.686357082466712,0.492487961093378,0.953246600009767
"YLR148W",60.5999693610377,-0.334841220261779,0.487055408416748,-0.687480755732155,0.491779823710877,0.953246600009767
"YOL012C",65.5839529625163,-0.323973486771991,0.471127039029737,-0.687656321826058,0.491669231575886,0.953246600009767
"YOR311C",44.338481434978,0.355893738558468,0.517963862149928,0.687101484418718,0.492018778870548,0.953246600009767
"YDR270W",54.5553254719693,-0.345081341626372,0.503751606461077,-0.685022811243453,0.493329526534673,0.953456301464379
"YDR469W",20.463894227861,0.443332344739137,0.646597574723086,0.685638737400153,0.492940947499942,0.953456301464379
"YGL040C",126.995373448352,-0.297279359813057,0.433996481502685,-0.684981036675105,0.493355887453636,0.953456301464379
"YGR094W",654.105674433435,0.347506442024732,0.507650234153044,0.684539115015885,0.49363479855197,0.953456301464379
"YLR108C",31.8244674532707,0.398213758555655,0.581495498744916,0.684809700874982,0.493464013018337,0.953456301464379
"YHL035C",64.4874119424745,-0.320213510024242,0.468216109331302,-0.68390109533302,0.494037622332004,0.953474917751778
"YKR087C",31.786061399601,0.387726841100472,0.566719372308464,0.684160203525623,0.49387400908583,0.953474917751778
"YDL121C",29.225210085512,0.400374106529013,0.585793298696857,0.683473347031583,0.494307786411681,0.95361685127154
"YPR029C",115.492149883883,0.288987598353311,0.423077001404388,0.683061469647433,0.49456800113828,0.953739485296484
"YDL159W",46.7519359082239,-0.347180874214099,0.509198198730209,-0.681818739893163,0.495353573062542,0.954182016938106
"YDL095W",256.802933125401,0.263082161934415,0.386072690756406,0.681431679145645,0.49559838341322,0.954182016938106
"YDR280W",47.8272534330109,0.350387108116154,0.514410687441088,0.681142745807126,0.495781171687428,0.954182016938106
"YER124C",141.662158470406,-0.286456161446426,0.420027622891319,-0.681993625739575,0.495242981468777,0.954182016938106
"YLR214W",21.0037892529865,-0.437491611660878,0.64188147644281,-0.681576938604579,0.495506501325415,0.954182016938106
"YER147C",30.079255574166,-0.411927159935861,0.605135964383138,-0.680718357825205,0.496049718037136,0.954320163617655
"YCR035C",61.7737645332541,0.322766457140525,0.475324297354131,0.679044725752899,0.497109523417173,0.954359607546695
"YCR071C",28.1322835459803,-0.409818206968814,0.604692584331011,-0.677729837587157,0.49794300437212,0.954359607546695
"YDL123W",34.4772904609364,-0.373069620431746,0.550958210945688,-0.677128705989142,0.498324297066045,0.954359607546695
"YDR524C",32.7880839170419,0.390100134777455,0.574687116590827,0.678804385056719,0.49726181497912,0.954359607546695
"YGL190C",121.022546727482,-0.292324660497795,0.431693489577105,-0.677157908459916,0.498305770597545,0.954359607546695
